ftp link	Species	Assembly Status	Assembly Name
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/339/355/GCA_029339355.1_CS_assembly_2	Crocus sativus	Scaffold	CS_assembly_2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/299/655/GCA_029299655.1_ASM2929965v1	Poaceae sp.	Scaffold	ASM2929965v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/299/635/GCA_029299635.1_ASM2929963v1	Poaceae sp.	Scaffold	ASM2929963v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/216/955/GCA_029216955.1_ASM2921695v1	Iris pallida	Scaffold	ASM2921695v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/204/045/GCA_029204045.1_TLei_v1	Tillandsia leiboldiana	Chromosome	TLei_v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/168/755/GCA_029168755.1_TFas_v1	Tillandsia fasciculata	Chromosome	TFas_v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/589/505/GCA_017589505.3_Sago_v3	Metroxylon sagu	Scaffold	Sago_v3
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/892/925/GCA_028892925.1_ASM2889292v1	Saccharum hybrid cultivar	Chromosome	ASM2889292v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/774/785/GCA_028774785.1_Proe.v1.0.fasta	Phoenix roebelenii	Scaffold	Proe.v1.0.fasta
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/641/055/GCA_028641055.1_Alomy_genome_v1	Alopecurus myosuroides	Chromosome	Alomy_genome_v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/749/085/GCA_028749085.1_C_purpureuscv._Purple	Cenchrus purpureus	Scaffold	C_purpureuscv._Purple
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/808/055/GCA_008808055.3_ASM880805v3	Sporobolus alterniflorus	Scaffold	ASM880805v3
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/566/715/GCA_028566715.1_ASM2856671v1	Juncus effusus	Scaffold	ASM2856671v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/566/135/GCA_028566135.1_ASM2856613v1	Iris sibirica	Scaffold	ASM2856613v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/589/505/GCA_017589505.2_ASM1758950v2	Metroxylon sagu	Scaffold	ASM1758950v2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/067/115/GCA_904067115.1_aegilops_sharonensis_1644_assembly	Aegilops sharonensis	Chromosome	aegilops_sharonensis_1644_assembly
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/095/005/GCA_028095005.1_MPIPZ_rhyPub2m_2.0	Rhynchospora pubera	Chromosome	MPIPZ_rhyPub2m_2.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/015/225/GCA_028015225.1_CAF_CaMyos_1.0	Carex myosuroides	Chromosome	CAF_CaMyos_1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/561/735/GCA_947561735.1_pearl_millet_23DB_ONT_assembly	Cenchrus americanus	Chromosome	pearl_millet_23DB_ONT_assembly
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/789/755/GCA_027789755.1_ASM2778975v1	Cenchrus americanus	Chromosome	ASM2778975v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/789/915/GCA_027789915.1_ASM2778991v1	Cenchrus americanus	Chromosome	ASM2778991v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/745/475/GCA_027745475.1_ASM2774547v1	Cenchrus americanus	Chromosome	ASM2774547v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/745/265/GCA_027745265.1_ASM2774526v1	Cenchrus americanus	Chromosome	ASM2774526v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/725/995/GCA_027725995.1_MPIPZ_rhyTen1m_1	Rhynchospora tenuis	Chromosome	MPIPZ_rhyTen1m_1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/726/005/GCA_027726005.1_MPIPZ_junEff1m_1	Juncus effusus	Chromosome	MPIPZ_junEff1m_1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/171/705/GCA_027171705.3_CIMBL55_3.0	Zea mays	Chromosome	CIMBL55_3.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/563/935/GCA_027563935.1_ASM2756393v1	Costus lasius	Chromosome	ASM2756393v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/562/315/GCA_027562315.1_ASM2756231v1	Costus pulverulentus	Chromosome	ASM2756231v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/562/975/GCA_027562975.1_MPIPZ_rhyBre1m_1.0	Rhynchospora breviuscula	Chromosome	MPIPZ_rhyBre1m_1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/171/705/GCA_027171705.2_ASM2717170v2	Zea mays	Chromosome	ASM2717170v2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/171/705/GCA_027171705.1_CIMBL55_1.0	Zea mays	Chromosome	CIMBL55_1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/970/655/GCA_903970655.1_barley_shape_hor_13821_update	Hordeum vulgare	Chromosome	barley_shape_hor_13821_update
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/929/855/GCA_026929855.1_FRR_PoAnn_1.0	Poa annua	Chromosome	FRR_PoAnn_1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/771/285/GCA_026771285.1_Jinshu7_v1	Panicum miliaceum	Chromosome	Jinshu7_v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/573/395/GCA_026573395.1_P.vaginatum_v3.1	Paspalum vaginatum	Chromosome	P.vaginatum v3.1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/586/065/GCA_026586065.1_Dzin_1.0	Dioscorea zingiberensis	Chromosome	Dzin_1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/910/574/605/GCA_910574605.1_Avena_sativa_cv_Sang_v1_assembly	Avena sativa	Chromosome	Avena_sativa_cv_Sang_v1_assembly
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/225/795/GCA_026225795.1_Clipper	Hordeum vulgare	Chromosome	Clipper
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/225/805/GCA_026225805.1_Stirling	Hordeum vulgare	Chromosome	Stirling
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/229/685/GCA_026229685.1_ASM2622968v1	Zea mays	Chromosome	ASM2622968v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/229/665/GCA_026229665.1_ASM2622966v1	Zea mays	Chromosome	ASM2622966v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/229/635/GCA_026229635.1_ASM2622963v1	Zea mays	Chromosome	ASM2622963v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/228/945/GCA_026228945.1_ASM2622894v1	Zea mays	Chromosome	ASM2622894v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/226/705/GCA_026226705.1_ASM2622670v1	Zea mays	Chromosome	ASM2622670v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/226/635/GCA_026226635.1_ASM2622663v1	Zea mays	Chromosome	ASM2622663v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/226/685/GCA_026226685.1_ASM2622668v1	Zea mays	Chromosome	ASM2622668v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/226/695/GCA_026226695.1_ASM2622669v1	Zea mays	Chromosome	ASM2622669v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/226/105/GCA_026226105.1_ASM2622610v1	Zea mays	Chromosome	ASM2622610v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/226/085/GCA_026226085.1_ASM2622608v1	Zea mays	Chromosome	ASM2622608v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/226/675/GCA_026226675.1_ASM2622667v1	Zea mays	Chromosome	ASM2622667v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/226/095/GCA_026226095.1_ASM2622609v1	Zea mays	Chromosome	ASM2622609v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/167/685/GCA_026167685.1_ASM2616768v1	Oryza sativa	Chromosome	ASM2616768v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/317/585/GCA_011317585.2_ASM1131758v2	Zingiber officinale	Scaffold	ASM1131758v2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/122/295/GCA_026122295.1_Baronesse_1H_V1	Hordeum vulgare	Scaffold	Baronesse_1H_V1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/241/645/GCA_947241645.1_CPNAM-ChineseAmber	Sorghum bicolor	Scaffold	CPNAM-ChineseAmber
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/241/675/GCA_947241675.1_CPNAM-297155	Sorghum bicolor	Scaffold	CPNAM-297155
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/241/715/GCA_947241715.1_CPNAM-Grassl	Sorghum bicolor	Scaffold	CPNAM-Grassl
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/241/735/GCA_947241735.1_CPNAM-Rio	Sorghum bicolor	Scaffold	CPNAM-Rio
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/241/665/GCA_947241665.1_CPNAM-506069	Sorghum bicolor	Scaffold	CPNAM-506069
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/241/655/GCA_947241655.1_CPNAM-329311	Sorghum bicolor	Scaffold	CPNAM-329311
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/241/635/GCA_947241635.1_CPNAM-655972	Sorghum bicolor	Scaffold	CPNAM-655972
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/241/725/GCA_947241725.1_CPNAM-Leoti	Sorghum bicolor	Scaffold	CPNAM-Leoti
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/241/685/GCA_947241685.1_CPNAM-510757	Sorghum bicolor	Scaffold	CPNAM-510757
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/241/625/GCA_947241625.1_CPNAM-229841	Sorghum bicolor	Scaffold	CPNAM-229841
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/895/885/GCA_025895885.1_ASM2589588v1	Triticum aestivum	Chromosome	ASM2589588v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/769/935/GCA_025769935.1_ASM2576993v1	Phoenix roebelenii	Scaffold	ASM2576993v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/946/800/325/GCA_946800325.1_lpLuzSylv1.1	Luzula sylvatica	Chromosome	lpLuzSylv1.1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/946/800/655/GCA_946800655.1_lpJunEffu1.1	Juncus effusus	Chromosome	lpJunEffu1.1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/631/175/GCA_025631175.1_ASM2563117v1	Iris virginica	Scaffold	ASM2563117v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/603/265/GCA_025603265.1_ASM2560326v1	Themeda triandra	Chromosome	ASM2560326v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/713/555/GCA_024713555.1_Salk_sp9512.v2	Spirodela polyrhiza	Chromosome	Salk_sp9512.v2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/461/045/GCA_025461045.1_ASM2546104v1	Carex parvula	Scaffold	ASM2546104v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/910/574/615/GCA_910574615.1_Avena_insularis_BYU209_v1_assembly	Avena insularis	Chromosome	Avena_insularis_BYU209_v1_assembly
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/910/589/755/GCA_910589755.1_Avena_longiglumis_CN58138_v1_assembly	Avena longiglumis	Chromosome	Avena_longiglumis_CN58138_v1_assembly
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/910/589/765/GCA_910589765.1_Avena_atlantica_CC7277_v1_assembly	Avena atlantica	Chromosome	Avena_atlantica_CC7277_v1_assembly
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/910/589/775/GCA_910589775.1_Avena_eriantha_BYU132_v1_assembly	Avena eriantha	Chromosome	Avena_eriantha_BYU132_v1_assembly
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/946/800/335/GCA_946800335.1_lpLuzSylv1.1_alternate_haplotype	Luzula sylvatica	Scaffold	lpLuzSylv1.1 alternate haplotype
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/388/555/GCA_025388555.1_ASM2538855v1	Cymbopogon citratus	Scaffold	ASM2538855v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/388/495/GCA_025388495.1_ASM2538849v1	Curcuma longa	Scaffold	ASM2538849v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/895/445/GCA_002895445.3_ASM289544v3	Panicum miliaceum	Chromosome	ASM289544v3
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/175/895/GCA_025175895.1_ASM2517589v1	Wurfbainia villosa	Chromosome	ASM2517589v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/175/245/GCA_025175245.1_Teosinte	Zea mays	Chromosome	Teosinte
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/177/825/GCA_025177825.1_AF01	Aechmea fasciata	Chromosome	AF01
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/212/335/GCA_025212335.1_ASM2521233v1	Chlorophytum comosum	Scaffold	ASM2521233v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/118/225/GCA_025118225.1_ASM2511822v1	Echinochloa crus-galli	Scaffold	ASM2511822v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/718/635/GCA_024718635.1_Zm-RP125-REFERENCE-SDAU-1.0	Zea mays	Chromosome	Zm-RP125-REFERENCE-SDAU-1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/500/355/GCA_024500355.1_Salk_teff_dabbi_3.0	Eragrostis tef	Chromosome	Salk_teff_dabbi_3.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/505/845/GCA_024505845.1_Zm-Dan340-REFERENCE-BAAFS-1.0	Zea mays	Chromosome	Zm-Dan340-REFERENCE-BAAFS-1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/846/275/GCA_023846275.1_ASM2384627v1	Vanilla planifolia	Chromosome	ASM2384627v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/447/645/GCA_024447645.1_MSU_JuEffu_1.0	Juncus effusus	Scaffold	MSU_JuEffu_1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/447/775/GCA_024447775.1_MSU_CaCris_1.0	Carex cristatella	Scaffold	MSU_CaCris_1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/447/655/GCA_024447655.1_MSU_CaScop_1.0	Carex scoparia	Scaffold	MSU_CaScop_1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/447/665/GCA_024447665.1_MSU_JuInfl_1.0	Juncus inflexus	Scaffold	MSU_JuInfl_1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/364/735/GCA_024364735.1_CEBAR_Bro_1.0	Boesenbergia rotunda	Scaffold	CEBAR_Bro_1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/322/285/GCA_024322285.1_ASM2432228v1	Musa beccarii	Chromosome	ASM2432228v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/336/825/GCA_024336825.1_ASM2433682v1	Amorphophallus titanum	Scaffold	ASM2433682v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/346/515/GCA_024346515.1_shallot_DHA_v1	Allium cepa	Scaffold	shallot_DHA_v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/944/222/845/GCA_944222845.1_aegilops_speltoides_cv_tivon	Aegilops speltoides	Chromosome	aegilops_speltoides_cv_tivon
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/174/645/GCA_024174645.1_Salk_lm5633_a03	Lemna minuta	Chromosome	Salk_lm5633_a03
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/137/805/GCA_024137805.1_yangtze_university_Zhang_lab_wild_barley_1.0	Hordeum vulgare	Chromosome	yangtze university Zhang lab wild barley 1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/918/797/515/GCA_918797515.1_wheat_cv_attraktion_v1	Triticum aestivum	Chromosome	wheat_cv_attraktion_v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/853/775/GCA_023853775.1_ASM2385377v1	Vanilla planifolia	Chromosome	ASM2385377v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/646/675/GCA_023646675.1_ASM2364667v1	Avena sativa	Chromosome	ASM2364667v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/614/405/GCA_023614405.1_ASM2361440v1	Avena insularis	Chromosome	ASM2361440v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/614/385/GCA_023614385.1_ASM2361438v1	Avena longiglumis	Chromosome	ASM2361438v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/541/355/GCA_023541355.1_O._rufipogonIRGC106523RS1	Oryza rufipogon	Chromosome	O. rufipogonIRGC106523RS1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/547/065/GCA_023547065.1_ASM2354706v1	Musa troglodytarum	Chromosome	ASM2354706v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/384/795/GCA_023384795.1_ASM2338479v1	Triticum turgidum	Scaffold	ASM2338479v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/384/775/GCA_023384775.1_ASM2338477v1	Triticum turgidum	Scaffold	ASM2338477v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/384/755/GCA_023384755.1_ASM2338475v1	Triticum turgidum	Scaffold	ASM2338475v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/916/181/665/GCA_916181665.1_Oat_OT3098_v2	Avena sativa	Chromosome	Oat OT3098 v2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/333/625/GCA_023333625.1_ASM2333362v1	Bothriochloa decipiens	Chromosome	ASM2333362v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/073/215/GCA_003073215.2_Tu2.1	Triticum urartu	Chromosome	Tu2.1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/937/894/285/GCA_937894285.1_Triticum_aestivum_Renan_v2.1	Triticum aestivum	Chromosome	Triticum_aestivum_Renan_v2.1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/920/937/835/GCA_920937835.1_Triticum_aestivum_Renan	Triticum aestivum	Chromosome	Triticum_aestivum_Renan
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/162/155/GCA_002162155.3_WEW_v2.1	Triticum dicoccoides	Chromosome	WEW_v2.1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/910/594/105/GCA_910594105.1_Tae_Kariega_v1	Triticum aestivum	Chromosome	Tae_Kariega_v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/936/157/995/GCA_936157995.1_IRIS_313-10059	Oryza sativa	Scaffold	IRIS_313-10059
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/936/150/925/GCA_936150925.1_IRIS_313-12190	Oryza sativa	Scaffold	IRIS_313-12190
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/936/157/035/GCA_936157035.1_IRIS_313-10879	Oryza sativa	Scaffold	IRIS_313-10879
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/936/158/435/GCA_936158435.1_IRIS_313-11786	Oryza sativa	Scaffold	IRIS_313-11786
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/936/153/055/GCA_936153055.1_IRIS_313-11127	Oryza sativa	Scaffold	IRIS_313-11127
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/936/157/175/GCA_936157175.1_IRIS_313-7914	Oryza sativa	Scaffold	IRIS_313-7914
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/936/154/975/GCA_936154975.1_IRIS_313-10314	Oryza sativa	Scaffold	IRIS_313-10314
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/936/145/055/GCA_936145055.1_IRIS_313-11360	Oryza sativa	Scaffold	IRIS_313-11360
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/936/157/615/GCA_936157615.1_IRIS_313-10738	Oryza sativa	Scaffold	IRIS_313-10738
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/936/157/125/GCA_936157125.1_IRIS_313-8554	Oryza sativa	Scaffold	IRIS_313-8554
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/839/555/GCA_022839555.1_AKIK2p2_r1.0	Asparagus kiusianus	Scaffold	AKIK2p2_r1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/839/475/GCA_022839475.1_AKIK2p1_r1.0	Asparagus kiusianus	Scaffold	AKIK2p1_r1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/839/415/GCA_022839415.1_AKIK1p2_r1.0	Asparagus kiusianus	Scaffold	AKIK1p2_r1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/839/385/GCA_022839385.1_AKIK1p1_r1.0	Asparagus kiusianus	Scaffold	AKIK1p1_r1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/834/795/GCA_022834795.1_KIT_r1.0.pmol	Oryza sativa	Scaffold	KIT_r1.0.pmol
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/788/535/GCA_022788535.1_Oat_OT3098_v2	Avena sativa	Chromosome	Oat_OT3098_v2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/709/325/GCA_022709325.1_ASM2270932v1	Eleusine indica	Scaffold	ASM2270932v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/702/705/GCA_022702705.1_VMJ	Papilionanthe hookeriana x Papilionanthe teres	Chromosome	VMJ
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/916/098/225/GCA_916098225.1_Hordeum_vulgare_HTX_v1	Hordeum vulgare	Chromosome	Hordeum_vulgare_HTX_v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/644/695/GCA_022644695.1_ASM2264469v1	Cenchrus purpureus	Chromosome	ASM2264469v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/559/845/GCA_022559845.1_ASM2255984v1	Amorphophallus konjac	Chromosome	ASM2255984v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/539/505/GCA_022539505.1_APGP_CSIRO_Lrig_0.1	Lolium rigidum	Chromosome	APGP_CSIRO_Lrig_0.1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/539/455/GCA_022539455.1_Dnobile	Dendrobium nobile	Chromosome	Dnobile
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/530/915/GCA_022530915.1_ASM2253091v1	Paspalum notatum	Chromosome	ASM2253091v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/496/015/GCA_022496015.1_ASM2249601v1	Hordeum marinum	Chromosome	ASM2249601v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/457/205/GCA_022457205.1_ASM2245720v1	Saccharum spontaneum	Chromosome	ASM2245720v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/067/125/GCA_904067125.1_aegilops_longissima_6782_assembly	Aegilops longissima	Chromosome	aegilops_longissima_6782_assembly
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/907/165/075/GCA_907165075.1_Haruna_Nijo_pseudomolecules_assembly	Hordeum vulgare	Chromosome	Haruna_Nijo_pseudomolecules_assembly
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/117/705/GCA_022117705.1_Zm-Mo17-REFERENCE-CAU-T2T-assembly	Zea mays	Chromosome	Zm-Mo17-REFERENCE-CAU-T2T-assembly
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/036/555/GCA_022036555.1_ASM2203655v1	Microstegium vimineum	Chromosome	ASM2203655v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/560/375/GCA_021560375.1_ASM2156037v1	Cenchrus americanus	Chromosome	ASM2156037v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/605/185/GCA_021605185.1_ASM2160518v1	Aegilops searsii	Chromosome	ASM2160518v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/605/205/GCA_021605205.1_ASM2160520v1	Aegilops longissima	Chromosome	ASM2160520v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/605/145/GCA_021605145.1_ASM2160514v1	Aegilops bicornis	Chromosome	ASM2160514v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/641/835/GCA_021641835.1_ASM2164183v1	Aegilops sharonensis	Chromosome	ASM2164183v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/604/985/GCA_021604985.1_Ragi_PR202_v._2.0	Eleusine coracana	Scaffold	Ragi PR202 v. 2.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/527/575/GCA_021527575.1_ASM2152757v1	Ensete glaucum	Chromosome	ASM2152757v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/442/155/GCA_021442155.1_ASM2144215v1	Cymbidium sinense	Chromosome	ASM2144215v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/437/245/GCA_021437245.1_ASM2143724v1	Aegilops speltoides	Chromosome	ASM2143724v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/397/845/GCA_021397845.1_ASM2139784v1	Areca catechu	Chromosome	ASM2139784v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/398/055/GCA_021398055.1_SCIS-JNU_Pcoar_1.0	Oryza coarctata	Scaffold	SCIS-JNU_Pcoar_1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/307/875/GCA_021307875.1_ASM2130787v1	Zea mays	Chromosome	ASM2130787v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/910/593/975/GCA_910593975.1_Zm-B104-REFERENCE-CORTEVA-1.0	Zea mays	Chromosome	Zm-B104-REFERENCE-CORTEVA-1.0
